score,nose.x,nose.y,nose.score,leftEye.x,rlefteye.X,leftEye.y,leftEye.Y,leftEye.score,rightEye.x,rightEye.X,rightEye.y,rightEye.Y,rightEye.score,leftEar.x,leftear.X,leftEar.y,leftear.Y,leftEar.score,rightEar.x,rightear.X,rightEar.y,rightyear.Y,rightEar.score,leftShoulder.x,leftshoulder.X,leftShoulder.y,leftshould.Y,leftShoulder.score,rightShoulder.x,rightShould.X,rightShoulder.y,rightshoul.Y,rightShoulder.score,leftElbow.x,leftelb.X,leftElbow.y,leftelb.Y,leftElbow.score,rightElbow.x,rightelb.X,rightElbow.y,rightelb.Y,rightElbow.score,leftWrist.x,leftwrist.X,leftWrist.y,LEFTWRIST.Y,leftWrist.score,rightWrist.x,Rwrist.X,rightWrist.y,Rwrist.Y,rightWrist.score,leftHip.x,Lhip.X,leftHip.y,Lhip.Y,leftHip.score,rightHip.x,Rhip.X,rightHip.y,Rhip.Y,rightHip.score,leftKnee.x,Lknee.X,leftKnee.y,Lknee.Y,leftKnee.score,rightKnee.x,Rknee.X,rightKnee.y,Rknee.Y,rightKnee.score,leftAnkle.x,Lank.X,leftAnkle.y,Lank.Y,leftAnkle.score,rightAnkle.x,Rank.X,rightAnkle.y,Rank.Y,rightAnkle.score,shotType
0.374600803,102.7312995,65.59624728,0.340500116,104.5392879,1.807988386,59.78186047,-5.814386806,0.19254607,100.6120852,-2.119214247,59.75505369,-5.841193589,0.120377958,117.1609901,14.42969059,53.47758638,-12.11866089,0.618319333,119.4482766,16.71697713,49.02051785,-16.57572943,0.135048002,142.9800189,40.24871945,57.44819196,-8.148055318,0.25649333,104.1147076,1.383408127,80.31814516,14.72189788,0.273734391,168.666047,65.93474748,127.6736723,62.07742506,0.621907592,94.66266261,-8.068636883,114.15942,48.56317275,0.405365705,79.40495413,-23.32634536,138.598808,73.00256069,0.208219856,152.6060409,49.87474137,161.446532,95.85028474,0.157023698,150.7742203,48.04292078,155.0066699,89.41042266,0.6521523,137.2985127,34.56721324,154.6991489,89.10290165,0.570465863,138.2986284,35.5673289,184.305433,118.7091857,0.246855557,145.4222683,42.69096879,185.4643054,119.8680581,0.404056758,135.7090575,32.97775803,258.6133549,193.0171076,0.531805038,135.8675649,33.13626538,258.4767026,192.8804553,0.633342087,cover
0.532339945,81.71239474,60.96888442,0.136367828,81.69306002,-0.019334726,56.49939214,-4.469492278,0.107352197,91.26045435,9.548059605,47.09782582,-13.8710586,0.103300422,78.17177977,-3.540614978,46.43498135,-14.53390307,0.419594347,89.38136119,7.668966449,45.08635079,-15.88253363,0.393188775,96.58441506,14.87202032,54.51930154,-6.449582883,0.471636295,102.8521527,21.13975792,53.58892359,-7.379960828,0.734173059,63.78989609,-17.92249865,95.60843145,34.63954703,0.365703881,73.33552438,-8.376870359,92.93035366,31.96146924,0.391151786,71.05744655,-10.65494819,111.5029124,50.53402793,0.423736036,71.60153519,-10.11085956,111.5622435,50.59335909,0.309875369,120.0765884,38.36419369,115.0267308,54.05784637,0.968584538,124.1096289,42.39723413,114.5306094,53.56172495,0.957723856,98.5851273,16.87273256,149.2074187,88.2385343,0.967536211,107.0845964,25.37220164,150.8325243,89.86363986,0.880410731,93.61555048,11.90315573,197.3156643,136.3467799,0.7304461,91.43866157,9.726266824,198.6812428,137.7123584,0.688997626,cover
0.369736491,57.18777727,81.94134486,0.129648894,63.0016787,5.813901434,86.98226691,5.040922054,0.128085822,57.50244081,0.314663542,78.25546562,-3.685879243,0.036302269,85.9402074,28.75243013,89.04662077,7.105275907,0.135269761,78.73669042,21.54891315,88.40302642,6.461681559,0.016917884,99.67965449,42.49187722,60.94037661,-21.00096825,0.034465045,73.96242016,16.77464288,84.04403865,2.102693788,0.136959761,59.95706046,2.769283191,103.0943548,21.15300991,0.192524076,60.81455691,3.626779638,104.2151811,22.27383625,0.219467551,60.03549479,2.847717523,96.59018312,14.64883827,0.25503993,44.16765146,-13.02012581,101.0725355,19.13119067,0.289181173,131.3117833,74.12400598,137.8521099,55.91076506,0.968858123,117.298996,60.11121876,138.6751227,56.73377783,0.956674218,106.1514532,48.96367589,168.8234025,86.88205764,0.76811409,110.0397904,52.85201314,169.4104265,87.46908166,0.779304624,96.57585649,39.38807922,234.5489324,152.6075875,0.697707832,100.9059446,43.71816732,227.4782114,145.5368665,0.540999293,cover
0.356464028,137.2935432,59.02696899,0.263890684,135.9971458,-1.296397406,57.68485756,-1.342111432,0.213196486,136.2764529,-1.017090319,56.56834168,-2.458627307,0.171232104,136.5597499,-0.733793385,50.09756274,-8.929406251,0.48269549,134.166198,-3.127345222,50.95571377,-8.07125522,0.161509871,159.5210153,22.22747209,60.10814622,1.081177233,0.423432916,138.7305471,1.437003882,72.15338236,13.12641337,0.656861782,183.6657513,46.37220806,90.06189428,31.03492529,0.413791478,140.7026001,3.409056905,94.57958533,35.55261634,0.419888109,166.785048,29.49150471,71.02336512,11.99639614,0.515751421,156.9081466,19.61460336,75.11558087,16.08861188,0.131916046,166.1902758,28.89673255,126.2544535,67.22748456,0.502653301,153.3597657,16.06622243,125.1678704,66.14090144,0.50566864,157.5331276,20.23958436,164.9927933,105.9658243,0.411291033,158.1383375,20.84479425,165.6473241,106.6203552,0.37159133,162.2762717,24.98272848,199.0401509,140.0131819,0.248609811,161.1285495,23.8350063,199.0230338,139.9960648,0.165907979,cover
0.540918776,79.54899829,59.96653338,0.1107575,73.79690386,-5.752094432,44.83027477,-15.13625861,0.114529222,87.39583353,7.846835244,45.75741542,-14.20911796,0.08861503,77.15430649,-2.394691794,45.88934308,-14.0771903,0.535522163,88.95117021,9.402171925,44.87463955,-15.09189383,0.38424769,97.60479166,18.05579338,56.5801999,-3.38633348,0.569295108,101.550198,22.00119969,56.29521529,-3.671318084,0.765835881,73.99847127,-5.550527016,95.27411257,35.30757919,0.312149942,63.19338728,-16.35561101,94.58610446,34.61957108,0.371099681,67.58037523,-11.96862306,114.557238,54.59070465,0.449029595,71.48786018,-8.061138109,111.7367726,51.77023921,0.434593111,120.1649529,40.61595457,113.769653,53.80311959,0.969299853,124.3774117,44.82841343,114.0277729,54.06123952,0.94151175,100.2039097,20.65491138,148.8910809,88.92454748,0.911558032,111.7420122,32.19301394,148.8375118,88.87097845,0.894749463,93.76288982,14.21389153,197.3602829,137.3937495,0.726374269,91.73652857,12.18753028,197.3145066,137.3479732,0.616450906,cover
0.011176714,-38.90345458,147.4059405,0.002004057,-50.91416029,-12.0107057,150.0754152,2.66947468,0.001704603,96.73933333,135.6427879,3.054342103,-144.3515984,0.000655055,-58.95222319,-20.0487686,168.7987866,21.39284601,0.002271533,-11.87542867,27.02802591,179.6680376,32.26209707,0.001442879,-47.43939504,-8.535940452,4.459736969,-142.9462036,0.030749023,-52.83867886,-13.93522428,6.925038141,-140.4809024,0.011143982,72.21199065,111.1154452,295.0250707,147.6191302,0.008141756,40.45639929,79.35985387,291.8805193,144.4745787,0.004927456,149.7110152,188.6144697,172.1976195,24.79167894,0.010884136,43.59245449,82.49590907,285.3407151,137.9347746,0.004998475,56.07319398,94.97664856,275.0055692,127.5996286,0.018055558,46.01631313,84.91976771,274.2686943,126.8627538,0.012872964,123.8497189,162.7531734,299.8961927,152.4902522,0.016736746,119.9501424,158.8535969,303.4641489,156.0582083,0.013374716,154.6664405,193.5698951,177.2099001,29.80395959,0.030671716,153.4593872,192.3628417,177.0690087,29.66306813,0.019369483,cover
0.038567026,86.78138822,45.92884079,0.013742775,88.24203729,1.460649067,47.58637721,1.657536429,0.009584159,101.8440929,15.06270472,52.43917087,6.510330081,0.008392155,100.5865253,13.80513707,48.87313843,2.944297642,0.018057436,98.64042408,11.85903586,51.96218825,6.03334746,0.012906879,118.7051855,31.92379725,50.75417307,4.825332285,0.165583283,111.201762,24.42037382,53.9076126,7.978771818,0.064574391,125.0411156,38.25972739,51.59822605,5.669385264,0.066926658,114.1749816,27.3935934,49.48574912,3.556908337,0.055106461,145.2924736,58.51108536,71.32833904,25.39949825,0.105919719,141.3947851,54.61339691,71.20905776,25.28021697,0.034071147,64.68763834,-22.09374988,183.2772459,137.3484051,0.020420134,129.8351837,43.05379548,59.02813121,13.09929042,0.01223585,246.0258276,159.2444394,274.2339079,228.3050671,0.019256353,249.5715902,162.790202,274.3263156,228.3974748,0.016109645,231.4311996,144.6498114,307.7478906,261.8190498,0.016992956,226.4927846,139.7113963,291.7750911,245.8462504,0.015759438,cover
0.201069988,114.6542976,123.0347541,0.041989148,113.6864391,-0.967858459,103.5231653,-19.51158872,0.025511861,117.3792205,2.724922863,77.04261453,-45.99213953,0.026557505,118.6079508,3.95365318,119.7451343,-3.289619772,0.101696938,107.0477259,-7.606571658,92.07112056,-30.9636335,0.060538083,162.8519318,48.19763421,106.2045917,-16.83016232,0.087765008,110.1135313,-4.54076626,126.7802049,3.745450862,0.10646981,98.09478582,-16.55951177,128.2120434,5.177289317,0.586440325,96.49465242,-18.15964517,128.147903,5.113148968,0.467922151,125.4788054,10.82450778,80.82083914,-42.21391492,0.516144395,125.7395882,11.08529057,82.14684869,-40.88790537,0.428734094,165.0742408,50.41994325,213.7135428,90.67878872,0.41828692,138.1048358,23.45053825,219.7699699,96.73521584,0.44450596,143.9181139,29.26381627,251.9155243,128.8807702,0.025890201,136.1584675,21.50416986,251.8248443,128.7900902,0.049107015,149.4817237,34.82742606,135.2456445,12.21089048,0.014569253,147.3380716,32.68377401,136.0387958,13.00404174,0.016061127,cover
0.482551575,88.95933693,72.72099595,0.385227025,99.71011269,10.75077576,66.03529073,-6.685705222,0.285964251,85.23289128,-3.726445654,69.1118322,-3.609163752,0.195886046,87.54708257,-1.412254363,50.47157525,-22.2494207,0.140361995,89.94391178,0.984574849,52.34058247,-20.38041349,0.086919069,120.1662353,31.20689837,55.85991232,-16.86108363,0.257982105,80.81232806,-8.147008874,77.42749225,4.706496302,0.337144047,145.752339,56.79300212,105.8872386,33.16624267,0.338015974,57.14638261,-31.81295432,125.519823,52.79882706,0.428375185,71.22039795,-17.73893898,102.0774069,29.356411,0.411497772,74.18672435,-14.77261258,102.4041647,29.68316876,0.466293097,142.60964,53.65030311,123.8013835,51.08038758,0.94016552,138.7852116,49.82587466,123.8673852,51.14638926,0.914227843,119.9001802,30.94084328,155.6475213,82.92652531,0.862876773,125.0330647,36.07372774,156.287482,83.56648605,0.809448957,108.730426,19.77108907,219.8742046,147.1532087,0.71093142,107.9898285,19.03049157,219.6216865,146.9006906,0.632059693,cover
0.016909217,83.87893499,76.05647224,0.024188906,84.20942433,0.33048934,72.1625688,-3.893903443,0.022408515,93.82115227,9.942217281,56.68703072,-19.36944153,0.013556272,91.80136358,7.922428591,71.99702133,-4.059450914,0.015282214,87.08507968,3.206144697,82.3188663,6.262394055,0.009982586,85.9109693,2.032034314,96.98636244,20.9298902,0.011234134,95.52049748,11.6415625,88.088256,12.03178376,0.016971767,59.53660364,-24.34233135,136.3678068,60.31133451,0.006495297,75.99948631,-7.879448679,134.3062405,58.24976821,0.010664463,124.2758666,40.39693157,63.13729045,-12.91918179,0.042265385,125.3480488,41.46911384,61.92701317,-14.12945907,0.086925954,137.4276128,53.54867779,41.95530071,-34.10117153,0.003191501,135.0323154,51.1533804,41.85460161,-34.20187063,0.007243812,-25.703612,-109.582547,296.6098058,220.5533336,0.004688025,-35.2626192,-119.1415542,280.2419225,204.1854502,0.005172789,-34.79786995,-118.6768049,286.1375801,210.0811079,0.003302872,-34.69240953,-118.5713445,287.006013,210.9495408,0.0038822,cover
0.263185417,103.8167516,55.58485781,0.31515047,103.9361264,0.119374791,50.94162017,-4.643237637,0.279379606,108.7047057,4.887954178,54.34490605,-1.239951761,0.149468094,111.4119237,7.595172095,44.20723525,-11.37762255,0.584199071,107.5497876,3.733036026,50.71299661,-4.871861202,0.137310117,136.7244913,32.90773978,50.33969211,-5.245165695,0.68926698,121.2709419,17.45419038,60.7101767,5.125318891,0.531790853,169.6376815,65.82092998,85.59402288,30.00916507,0.189106643,129.6261799,25.80942829,90.72410198,35.13924417,0.235349119,121.9309766,18.11422504,85.54770325,29.96284544,0.58652705,121.4588744,17.64212285,89.21878978,33.63393197,0.298062325,168.2165124,64.3997608,112.2391103,56.65425252,0.105092347,159.447595,55.63084346,112.303126,56.71826819,0.16167134,136.0211384,32.20438679,95.70805294,40.12319513,0.067835569,128.7122734,24.89552182,105.0550795,49.47022167,0.064606458,132.0787422,28.26199068,135.664908,80.08005016,0.042377055,128.5431146,24.72636301,135.2157296,79.63087178,0.036958992,cover
0.571220794,100.3717682,54.98610916,0.667790413,104.7623453,4.390577027,47.88242741,-7.10368175,0.58769387,99.77384337,-0.597924852,48.79794585,-6.188163312,0.555374563,136.4371155,36.06534728,105.1789161,50.19280697,0.380373925,94.96299655,-5.408771678,48.11533026,-6.870778896,0.297450155,152.6411836,52.26941535,127.4082496,72.4221404,0.444192976,95.12956374,-5.242204481,59.69518372,4.709074562,0.640098929,136.1699561,35.79818785,44.22676146,-10.7593477,0.719599366,71.51997488,-28.85179334,58.93636028,3.950251123,0.714292049,132.7972531,32.42548486,35.76622232,-19.21988684,0.522704005,79.95133159,-20.42043664,58.0947876,3.108678439,0.500590265,143.326156,42.95438774,135.0310478,80.04493862,0.269355386,133.1421611,32.77039287,143.6624668,88.67635764,0.449783623,132.4163474,32.04457918,195.4581769,140.4720677,0.675065637,132.7194511,32.34768285,195.6583817,140.6722726,0.738493145,129.1408613,28.76909308,235.1499565,180.1638473,0.780602455,127.6570658,27.28529756,235.5584171,180.5723079,0.767292738,cover
0.461014092,89.02932846,76.38675675,0.550814867,98.1662201,9.136891643,65.63145233,-10.75530442,0.592482507,87.98974182,-1.039586642,71.22218062,-5.164576133,0.205866963,87.9839886,-1.045339859,44.76336023,-31.62339652,0.695360184,93.58006934,4.550740877,50.07325851,-26.31349823,0.257401377,119.0251926,29.9958641,54.28527209,-22.10148466,0.62494874,117.4899031,28.46057461,58.17187714,-18.21487961,0.662441492,155.2821772,66.2528487,117.8774407,41.49068395,0.459006459,139.2977288,50.26840032,108.8650358,32.47827908,0.364841402,61.88722009,-27.14210837,112.6939083,36.30715159,0.354009151,57.08737206,-31.9419564,129.1977315,52.81097471,0.383741081,142.5385531,53.50922462,127.2152674,50.82851069,0.80561012,146.7100626,57.68073412,127.6212076,51.23445088,0.729550183,121.4113703,32.38204184,155.515037,79.12828022,0.537379265,130.2195627,41.19023423,150.1745914,73.78783467,0.317065805,106.6556344,17.62630596,223.6432383,147.2564816,0.169151247,106.0165643,16.98723582,222.8349916,146.4482348,0.127568722,cover
0.199188276,99.03228404,64.20433401,0.114362717,103.4877673,4.455483284,54.94001218,-9.264321828,0.040939778,97.87107831,-1.161205722,58.29605667,-5.908277341,0.107927233,107.0108377,7.978553624,51.65759729,-12.54673672,0.066105187,99.0326848,0.000400766,58.98641594,-5.217918069,0.045192152,178.956699,79.92441496,109.146703,44.94236898,0.110623747,177.1953954,78.16311135,110.3465693,46.14223525,0.101309836,175.0766442,76.04436021,114.5476553,50.34332127,0.086489886,173.4024582,74.37017419,106.1164856,41.91215159,0.063713819,140.8032725,41.77098849,115.097889,50.89355498,0.416749179,172.7013317,73.66904767,117.9810609,53.77672693,0.154386073,181.4099382,82.3776542,111.394857,47.19052296,0.522779047,177.7588187,78.72653471,115.2449701,51.04063606,0.255508304,178.0022707,78.96998662,127.1528014,62.94846739,0.226790249,180.5042608,81.47197679,126.8097458,62.60541181,0.105714142,189.7928913,90.76060729,196.7325411,132.5282071,0.600141048,188.495728,89.46344398,195.5641038,131.3597698,0.367468297,cover
0.099596425,140.6239788,59.54507464,0.040481031,141.6575272,1.033548437,52.18798418,-7.357090456,0.030926973,132.9058695,-7.71810925,102.2610557,42.71598103,0.034899175,142.3613255,1.737346723,54.99881789,-4.546256752,0.037280023,127.8606548,-12.76332395,106.986673,47.44159832,0.029962808,147.838548,7.214569211,73.3164984,13.77142376,0.048661441,98.41216566,-42.21181313,71.03180347,11.48672883,0.037675202,148.7346605,8.110681675,38.91692551,-20.62814913,0.101010263,46.02867453,-94.59530426,75.89483001,16.34975537,0.117919743,128.8670403,-11.75693853,35.4498956,-24.09517904,0.128606468,79.31710625,-61.30687253,61.82856281,2.283488173,0.161253959,153.5526498,12.92867104,178.531145,118.9860704,0.026946127,131.8963314,-8.727647358,135.4130489,75.86797425,0.025068641,145.7326748,5.108696014,173.4569327,113.9118581,0.054530978,127.218717,-13.4052618,229.5907818,170.0457072,0.072678387,136.1819612,-4.442017552,235.5989033,176.0538287,0.316856503,125.9608287,-14.66315006,235.5680354,176.0229608,0.428381503,cover
0.340365596,153.9652605,110.1795835,0.131403267,116.8162424,-37.14901817,136.677581,26.49799748,0.068976194,147.9465054,-6.01875513,105.6644573,-4.51512615,0.110662997,131.937637,-22.02762351,129.759151,19.57956752,0.215618253,132.9466586,-21.01860195,114.0754729,3.89588946,0.202351481,152.701156,-1.264104583,148.0129494,37.83336595,0.369220287,127.4872479,-26.47801262,148.7373916,38.55780813,0.568575799,120.7015516,-33.26370892,171.7621028,61.58251929,0.708580911,71.63226948,-82.33299107,189.250955,79.07137147,0.43187207,91.41942481,-62.54583574,147.0551546,36.87557117,0.832126975,88.66110479,-65.30415576,148.5212987,38.34171518,0.613492906,162.9578052,8.992544686,205.6395,95.45991653,0.341438681,162.6722462,8.706985652,206.456154,96.27657048,0.326965153,148.5457483,-5.419512203,255.5550661,145.3754826,0.507112384,152.0984932,-1.866767379,245.9766195,135.797036,0.173726887,47.99633694,-105.9689236,263.4103263,153.2307428,0.085277438,50.39913311,-103.5661274,263.9414568,153.7618734,0.098813444,cover
0.033969217,55.93830509,101.14869,0.003205389,153.217289,97.27898386,58.12524135,-43.0234486,0.002487838,42.58589095,-13.35241414,12.33269992,-88.81599003,0.002443522,90.57408492,34.63577983,58.05111748,-43.09757248,0.003058821,11.18840169,-44.7499034,-7.774332804,-108.9230228,0.004914939,14.31499882,-41.62330627,-16.44810888,-117.5967988,0.017363161,7.640399265,-48.29790583,-15.91945529,-117.0681452,0.062594056,29.74897748,-26.18932761,34.24656716,-66.90212279,0.021286815,40.30791999,-15.63038511,34.03178783,-67.11690213,0.102174789,50.33038841,-5.607916687,47.55306467,-53.59562529,0.038109899,51.475421,-4.462884094,49.39799476,-51.7506952,0.159964532,131.8337407,75.89543562,284.7767396,183.6280496,0.024619848,91.10634652,35.16804142,69.79965329,-31.34903667,0.091266364,237.3728652,181.4345601,297.4119431,196.2632532,0.015015692,233.2577835,177.3194784,297.842615,196.6939251,0.014310539,246.2289714,190.2906663,303.2273229,202.078633,0.008062631,248.8785681,192.940263,302.8324706,201.6837807,0.006597861,cover
0.29428775,114.7540438,58.52483608,0.153859764,114.9644013,0.210357547,56.31095203,-2.213884049,0.135422885,131.2010294,16.44698562,55.71340123,-2.811434853,0.029320568,131.4868022,16.7327584,61.8671343,3.342298218,0.373484135,127.9242965,13.1702527,61.95693257,3.432096489,0.05751732,140.8122141,26.0581703,88.46723801,29.94240193,0.259793103,125.7344227,10.98037898,86.20331167,27.67847558,0.175310701,139.4458875,24.69184371,38.92454897,-19.60028711,0.690683365,127.2055006,12.45145686,136.5917547,78.06691864,0.355722904,104.1214939,-10.63254984,103.4978815,44.97304538,0.867114663,97.69624643,-17.05779732,105.3654237,46.84058757,0.699427962,173.4671329,58.71308917,169.5098164,110.9849804,0.33333075,175.0930311,60.33898736,170.3368013,111.8119652,0.206730276,159.8398646,45.08582089,232.1853044,173.6604683,0.302860171,159.2337642,44.47972042,233.4015486,174.8767125,0.193605274,163.6242165,48.87017276,310.7901844,252.2653483,0.054785401,164.1324054,49.37836168,310.3204512,251.7956151,0.113922507,cover
0.338908709,91.42711951,116.8936318,0.386740953,91.53954769,0.112428183,113.1435943,-3.750037405,0.235965669,90.76747672,-0.659642795,114.0859196,-2.807712184,0.149906754,97.64300691,6.215887404,103.3985806,-13.49505117,0.301436871,88.93437367,-2.492745841,110.6605114,-6.233120336,0.077884048,120.686091,29.25897146,114.9532481,-1.940383614,0.737957418,101.8287392,10.40161964,117.1311434,0.237511661,0.472348064,143.4192049,51.99208538,137.488927,20.59529523,0.862724304,95.43557074,4.008451232,142.9900975,26.09646571,0.33974129,113.3310934,21.90397389,157.1084642,40.21483247,0.249769151,93.93126491,2.504145403,154.3309074,37.43727569,0.471332848,137.1212139,45.69409441,154.5907106,37.69707884,0.15619123,118.2105335,26.78341402,154.6674261,37.77379433,0.305287719,120.1347262,28.70760669,201.2691038,84.37547201,0.421978742,120.2054747,28.77835522,200.9500051,84.05637333,0.322535664,103.9488618,12.52174229,224.6506747,107.7570429,0.148301303,103.2534351,11.82631556,225.0973238,108.203692,0.121346027,cover
0.749785769,43.68221713,108.9956054,0.98890233,41.29542488,-2.386792253,103.365317,-5.630288328,0.836571217,38.39367521,-5.28854192,103.0427807,-5.952824693,0.988411486,105.2890228,61.6068057,121.9184697,12.92286439,0.850079536,24.76621101,-18.91600613,103.138252,-5.857353359,0.965353489,39.26443256,-4.417784576,127.5957902,18.60018482,0.982085824,8.735772515,-34.94644462,130.2170215,21.22141619,0.99282515,44.22985923,0.547642096,160.020714,51.0251086,0.952335835,9.607277956,-34.07493918,165.4861628,56.49055748,0.882967055,28.82235338,-14.85986376,185.1680592,76.17245388,0.771576881,20.01023348,-23.67198365,192.3587072,83.36310183,0.814686656,35.11558859,-8.566628541,186.4429934,77.44738805,0.883769214,19.13224454,-24.54997259,187.314953,78.31934769,0.819501877,49.62170968,5.939492548,207.2220977,98.22649232,0.439958066,46.8940438,3.211826666,208.359204,99.36359866,0.415816963,58.570277,14.88805986,293.7907297,184.7951243,0.06802702,64.93588162,21.25366448,250.3159341,141.3203288,0.093489468,cover
0.148189429,110.436887,64.26312191,0.06159839,110.0200193,-0.416867742,58.85425672,-5.40886519,0.019164711,103.0796096,-7.357277481,60.82427919,-3.438842714,0.051529855,95.1050725,-15.33181454,56.29177761,-7.971344291,0.01717481,92.10272169,-18.33416534,56.56869792,-7.694423987,0.027387083,101.8844723,-8.552414712,70.3829769,6.119854998,0.073749155,89.3317731,-21.10511394,65.88271917,1.619597261,0.091122836,132.7292476,22.29236054,54.5187939,-9.744328005,0.105763912,70.25622654,-40.1806605,91.94174444,27.67862253,0.113214999,106.1173079,-4.319579128,81.72092364,17.45780173,0.274650842,81.58279597,-28.85409107,80.50691478,16.24379288,0.285264313,104.4876158,-5.949271235,99.91005627,35.64693436,0.115121514,98.54818559,-11.88870144,97.6965997,33.4334778,0.079585791,112.6579136,2.221026588,100.1223375,35.85921558,0.307926655,106.337462,-4.099425082,99.27928643,35.01616452,0.20353964,125.062187,14.62529995,131.0458499,66.78272797,0.458013028,116.5123016,6.075414517,133.2548535,68.99173158,0.23441276,cover
0.214909611,167.9466099,40.07470246,0.107742757,145.5229763,-22.42363362,40.04459604,-0.030106422,0.059642822,140.2415947,-27.70501519,32.40233618,-7.67236628,0.136147678,144.6996785,-23.24693138,45.8710459,5.796343436,0.036037564,120.4552855,-47.49132446,8.772965071,-31.30173739,0.089464009,141.7065453,-26.24006457,97.93548287,57.86078041,0.227882594,100.3807276,-67.56588235,13.30262566,-26.7720768,0.274983138,100.3464933,-67.60011666,27.54344421,-12.53125825,0.416759849,77.88833143,-90.05827848,36.53840017,-3.536302292,0.243466169,90.69557042,-77.2510395,39.7344656,-0.340236857,0.242845386,91.95004771,-75.9965622,44.0949184,4.020215936,0.321579099,128.115916,-39.83069394,61.89635459,21.82165213,0.350715727,98.0148642,-69.93174571,64.70837723,24.63367477,0.542736828,167.1699969,-0.776612991,221.990569,181.9158665,0.22543022,167.1188592,-0.827750714,219.682692,179.6079895,0.194464147,100.3301954,-67.61641447,270.6829442,230.6082418,0.092008173,98.26999174,-69.67661817,270.236402,230.1616995,0.091557235,cover
0.705831572,31.56611224,126.6620146,0.99505496,30.48707242,-1.079039815,120.404688,-6.257326594,0.866306663,25.07430199,-6.491810246,121.1698925,-5.492122071,0.993294358,96.54598607,64.97987384,116.0360284,-10.62598618,0.860210896,7.030589478,-24.53552276,125.1046919,-1.557322699,0.988145351,32.95559419,1.389481956,157.8221303,31.16011564,0.976752579,-3.865650934,-35.43176317,161.6089045,34.94688991,0.930887103,31.71704066,0.150928423,195.0536884,68.39167376,0.788372397,14.19952482,-17.36658742,203.3905267,76.72851206,0.785293877,48.98701234,17.4209001,220.3693553,93.7073407,0.567292929,44.42996608,12.86385384,201.3935905,74.73157593,0.525474489,35.27811251,3.712000272,222.5969545,95.93493985,0.905128837,10.40937075,-21.15674149,222.4679435,95.80592886,0.887327671,64.24535313,32.6792409,249.5240742,122.8620596,0.366432965,63.66983555,32.10372331,260.8491653,134.1871507,0.357329249,138.2767733,106.7106611,244.9007502,118.2387356,0.099930406,47.30117738,15.73506515,297.2526521,170.5906374,0.105901986,cover
0.375118079,93.55181089,36.15568658,0.728492796,96.50223135,2.950420454,30.4780166,-5.677669985,0.646393359,106.9137276,13.36191675,33.15926489,-2.996421695,0.171990454,110.6098754,17.0580645,31.38149202,-4.774194562,0.859559059,119.2198579,25.668047,33.09839746,-3.057289124,0.145479143,142.5349373,48.98312639,46.52755381,10.37186723,0.41805476,115.6686805,22.11686962,63.35830837,27.20262179,0.647074997,165.7456394,72.19382854,99.97652996,63.82084338,0.266250849,98.39862868,4.846817788,92.1561898,56.00050321,0.290339947,150.7679149,57.216104,44.88686291,8.731176324,0.338654101,85.03925012,-8.512560774,90.83328841,54.67760183,0.145975173,171.5247366,77.97292568,125.8933991,89.73771255,0.105121374,173.3552213,79.80341039,139.3258596,103.170173,0.12266922,177.9902833,84.43847241,190.9785408,154.8228542,0.243366569,177.3718927,83.82008178,192.3198774,156.1641908,0.335368037,164.1470646,70.59525367,255.6850745,219.5293879,0.462538511,164.6623782,71.11056732,251.2822429,215.1265564,0.449678987,cover
0.386810864,99.6967004,108.2328945,0.875772476,115.9792295,16.28252913,95.92179473,-12.31109975,0.763146043,87.62801946,-12.06868094,105.3099666,-2.922927916,0.788621426,123.8222174,24.12551702,88.04314758,-20.1897469,0.745499015,84.58445211,-15.11224828,107.6947461,-0.538148398,0.391966552,154.2598324,54.56313196,130.2110457,21.9781512,0.835229695,102.5358148,2.839114416,135.6443264,27.41143193,0.746641695,170.8360071,71.13930669,219.6731271,111.4402326,0.363090992,173.616485,73.91978461,172.7963637,64.5634692,0.126475275,141.6841559,41.98745549,99.30520262,-8.927691864,0.129428983,153.6704216,53.97372116,100.7737868,-7.459107633,0.0676938,179.6505405,79.95384009,209.6234689,101.3905744,0.40659973,170.2120414,70.51534096,211.4303708,103.1974763,0.20768851,169.7230001,70.02629974,308.7625941,200.5296997,0.058555901,168.2435863,68.54688592,308.8201263,200.5872318,0.044552237,175.0380639,75.34136345,278.5186471,170.2857526,0.011376828,173.5698359,73.87313546,277.2995351,169.0666407,0.013445526,cover
